id,lat,lon,dia,diasd,mare,insSPA
02-1-000945,33.8032,204.518,14.0288,0.17508,0,0
02-1-000946,33.7585,202.708,18.6321,0.414245,0,0
02-1-000947,34.1145,201.815,14.6973,0.233325,0,0
02-1-000948,30.8194,202.964,14.7581,0.39646,0,0
02-1-000949,30.7048,202.543,10.737,0.375912,0,0
02-1-000950,31.8165,202.977,15.9896,0.233568,0,0
02-1-000951,31.9924,202.681,10.1412,0.399774,0,0
02-1-000952,31.951,202.03,11.0276,0.279617,0,0
02-1-000953,34.3155,205.062,11.7157,0.806025,0,0
02-1-000954,33.5346,205.807,10.6096,0.274175,0,0
02-1-000955,33.5097,205.51,19.827,0.603782,0,0
02-1-000956,30.8363,204.922,29.7444,0.984074,0,0
02-1-000957,31.6946,205.716,13.6022,0.229555,0,0
02-1-000958,31.6345,205.009,13.488,0.418772,0,0
02-1-000959,31.5387,206.236,24.6389,0.823936,0,0
02-1-000960,31.1695,205.97,22.6472,0.630665,0,0
02-1-000961,31.5752,207.583,11.1802,0.150694,0,0
02-1-000962,32.0131,207.4,10.4273,0.162885,0,0
02-1-000963,32.1726,208.545,15.1759,0.372903,0,0
02-1-000964,32.3808,207.592,11.3634,0.15251,0,0
02-1-000965,32.9335,206.7,13.9552,0.129435,0,0
02-1-000966,33.2941,207.778,11.0208,0.235152,0,0
02-1-000968,33.0676,207.878,25.8012,0.60838,0,0
02-1-000969,34.4002,209.521,14.9566,0.509994,0,0
02-1-000970,34.8377,209.855,22.3679,0.329818,0,0
02-1-000972,34.3555,210.679,13.0224,0.117926,0,0
02-1-000973,32.9678,210.823,16.9804,0.213268,0,0
02-1-000974,29.093,203.122,16.0263,0.244544,0,0
02-1-000975,29.4775,204.553,13.9075,0.169565,0,0
02-1-000976,29.6274,204.095,24.795,0.513877,0,0
02-1-000978,28.5904,204.145,25.6887,0.623206,0,0
02-1-000980,28.6977,205.732,11.6047,0.274104,0,0
02-1-000982,29.51,205.742,20.9631,0.266957,0,0
02-1-000983,30.0825,206.526,23.0819,0.826217,0,0
02-1-000984,30.2662,207.02,10.7458,0.12268,0,0
02-1-000985,29.7952,207.533,17.2787,0.445211,0,0
02-1-000986,28.7578,207.818,18.0173,0.300355,0,0
02-1-000987,29.0973,207.314,18.4951,0.149779,0,0
02-1-000988,28.2904,208.403,22.8088,0.703486,0,0
02-1-000989,27.7713,207.024,22.3348,0.364861,0,0
02-1-000990,27.8869,206.644,14.7798,0.205211,0,0
02-1-000991,28.9166,198.965,20.2573,0.355001,0,0
02-1-000992,28.7119,199.449,11.2815,0.276203,0,0
02-1-000993,28.4956,199.489,12.0939,0.138564,0,0
02-1-000994,31.1841,209.242,19.5755,0.128278,0,0
02-1-000995,31.7757,210.376,13.1975,0.500593,0,0
02-1-000996,30.958,208.51,16.5045,0.190158,0,0
02-1-000999,31.011,214.385,13.8857,0.0920001,0,0
02-1-001002,30.2372,208.812,20.718,0.359346,0,0
02-1-001004,29.6901,208.802,11.689,0.122294,0,0
02-1-001005,30.073,212.333,28.56,0.704348,0,0
02-1-001006,29.8956,211.681,19.8862,0.488436,0,0
02-1-001007,29.5821,211.098,16.5292,0.221332,0,0
02-1-001009,29.1198,213.206,17.6784,0.456427,0,0
02-1-001011,29.547,214.178,11.009,0.368721,0,0
02-1-001012,28.7618,214.209,22.5698,0.445779,0,0
02-1-001013,28.1981,209.25,21.5665,0.192893,0,0
02-1-001014,27.6638,211.376,13.6526,0.2165,0,0
02-1-001017,33.833,212.728,13.855,0.262632,0,0
02-1-001020,33.201,214.432,18.943,0.737415,0,0
02-1-001022,32.5123,215.645,12.347,0.289434,0,0
02-1-001023,32.8325,216.392,19.0973,1.17577,0,0
02-1-001025,31.9724,218.44,11.6301,0.148108,0,0
02-1-001026,33.3118,217.024,29.5854,0.741587,0,0
02-1-001027,33.1707,218.223,16.3745,0.610524,0,0
02-1-001028,34.4994,215.719,25.7412,0.651252,0,0
02-1-001029,34.2529,214.45,15.5822,0.183257,0,0
02-1-001030,34.9087,215.085,15.1194,0.278636,0,0
02-1-001031,29.7705,217.403,13.3648,0.255059,0,0
02-1-001032,29.3163,216.833,28.5383,0.694269,0,0
02-1-001033,28.7765,216.317,16.094,0.567528,0,0
02-1-001034,29.3611,215.238,11.4111,0.260491,0,0
02-1-001037,28.0637,216.994,17.8458,0.868099,0,0
02-1-001038,27.5366,215.339,21.361,0.26773,0,0
02-1-001039,29.2812,219.316,14.6121,0.284305,0,0
02-1-001040,28.7353,219.287,21.3253,0.387273,0,0
02-1-001041,29.8685,220.025,14.4858,0.212276,0,0
02-1-001042,33.5149,220.348,20.9736,0.577185,0,0
02-1-001043,32.7401,219.171,12.3937,0.294858,0,0
02-1-001046,34.3876,218.45,17.1951,0.20775,0,0
02-1-001047,32.537,220.151,11.6287,0.176813,0,0
02-1-001052,29.9184,221.629,10.7917,0.326458,0,0
02-1-001053,29.7762,222.438,24.3569,0.438118,0,0
02-1-001054,29.4321,221.454,15.5057,0.877464,0,0
02-1-001055,30.7648,219.104,13.1122,0.275089,0,0
02-1-001056,30.4997,223.124,12.5907,0.116052,0,0
02-1-001057,31.2134,222.673,16.4309,0.239148,0,0
02-1-001058,30.9525,222.409,25.6689,0.572937,0,0
02-1-001060,32.3477,224.912,18.7728,0.182093,0,0
02-1-001061,28.2974,223.103,16.7614,0.268204,0,0
02-1-001062,28.153,222.703,16.7324,0.392693,0,0
02-1-001063,27.6604,222.386,12.9924,0.156325,0,0
02-1-001064,27.9895,223.439,11.3311,0.212232,0,0
02-1-001065,27.704,221.365,12.13,0.119563,0,0
02-1-001066,33.8598,222.606,18.1103,0.344327,0,0
02-1-001067,34.6872,221.056,16.0192,0.360092,0,0
02-1-001068,34.6162,222.698,19.8919,0.147309,0,0
02-1-001069,34.6397,224.318,13.3239,0.215241,0,0
02-1-001071,33.1595,226.216,22.4965,0.343069,0,0
02-1-001072,33.2869,228.032,23.5177,0.540183,0,0
02-1-001073,33.6225,231.175,21.8161,0.848065,0,0
02-1-001075,30.2634,227.188,16.2701,0.56499,0,0
02-1-001077,27.349,229.789,20.6694,0.752144,0,0
02-1-001078,27.1795,230.846,12.4414,0.197847,0,0
02-1-001079,30.9455,226.177,17.5229,0.245107,0,0
02-1-001083,34.5587,224.625,20.43,0.470833,0,0
02-1-001084,33.0695,231.869,13.7328,0.512644,0,0
02-1-001085,33.024,232.906,11.3728,0.224272,0,0
02-1-001086,33.2543,233.392,11.0467,0.331112,0,0
02-1-001087,32.3655,235.271,22.6796,0.534823,0,0
02-1-001088,32.4335,235.904,10.4757,0.22613,0,0
02-1-001089,31.5281,236.197,18.5989,0.48716,0,0
02-1-001090,31.3333,233.949,17.2409,0.695681,0,0
02-1-001091,30.5631,236.701,15.6383,0.277863,0,0
02-1-001092,31.0172,237.302,10.4,0.283302,0,0
02-1-001093,33.0601,235.801,16.2138,0.295728,0,0
02-1-001094,32.0911,237.724,11.3477,0.206242,0,0
02-1-001095,31.2355,238.094,15.615,0.430904,0,0
02-1-001096,31.0558,238.032,15.0191,0.316797,0,0
02-1-001097,33.9376,240.087,14.7467,0.206215,0,0
02-1-001099,33.0295,242.103,12.2577,0.542319,0,0
02-1-001101,32.1388,241.359,19.8232,0.400803,0,0
02-1-001103,29.4594,235.6,17.6984,0.362272,0,0
02-1-001104,28.5399,235.887,17.8629,0.384082,0,0
02-1-001105,28.6179,234.679,12.4701,0.241026,0,0
02-1-001106,28.9517,236.197,17.0989,0.350028,0,0
02-1-001107,29.3302,238.072,28.6149,0.386649,0,0
02-1-001108,28.8017,238.901,15.7449,0.472689,0,0
02-1-001109,29.1284,239.266,14.7111,0.374605,0,0
02-1-001110,30.9433,240.719,16.5091,0.218632,0,0
02-1-001111,30.8313,239.853,18.4859,0.107715,0,0
02-1-001112,31.3492,241.406,26.6776,0.497261,0,0
02-1-001113,32.0973,242.761,14.512,0.178406,0,0
02-1-001114,34.2312,244.811,22.6257,0.603204,0,0
02-1-001115,34.4047,245.945,11.9407,0.109178,0,0
02-1-001118,31.3462,245.479,13.8355,0.24775,0,0
02-1-001119,28.3198,243.221,16.2129,0.544883,0,0
02-1-001121,28.6159,245.364,21.346,0.302772,0,0
02-1-001122,28.721,241.096,19.3057,0.709656,0,0
02-1-001123,27.9376,240.683,14.1165,0.205039,0,0
02-1-001124,27.5866,241.458,16.3403,0.370967,0,0
02-1-001125,27.924,243.979,10.8534,0.353446,0,0
02-1-001127,27.2718,244.476,15.2819,0.418246,0,0
02-1-001128,30.4573,245.885,12.8516,0.333478,0,0
02-1-001129,30.3262,244.68,15.8519,0.415747,0,0
02-1-001130,29.2264,246.104,25.7463,0.313548,0,0
02-1-001131,29.0511,246.743,16.7111,0.201174,0,0
02-1-001132,28.4211,245.983,11.8879,0.297899,0,0
02-1-001133,32.8545,245.751,12.7997,0.0728527,0,0
02-1-001134,33.8813,247.741,16.2958,0.229736,0,0
02-1-001135,34.084,247.942,10.0101,0.160256,0,0
02-1-001137,34.7631,249.279,28.9829,0.516526,0,0
02-1-001140,32.9327,249.247,15.0175,0.312235,0,0
02-1-001141,34.1295,252.931,13.7434,0.267458,0,0
02-1-001142,33.7818,252.613,22.4442,0.416109,0,0
02-1-001143,33.5207,252.353,21.1128,0.404941,0,0
02-1-001144,34.4111,252.475,14.351,0.330418,0,0
02-1-001145,34.8887,253.129,11.629,0.224892,0,0
02-1-001146,31.0457,252.973,21.7553,0.414872,0,0
02-1-001148,33.2446,254.538,18.0373,0.577218,0,0
02-1-001152,27.7299,251.124,18.3112,0.340079,0,0
02-1-001154,29.8363,253.024,16.0383,0.267353,0,0
02-1-001155,29.1353,251.945,13.8729,0.107532,0,0
02-1-001156,29.284,252.98,11.8332,0.162793,0,0
02-1-001157,30.2123,251.517,10.3763,0.546125,0,0
02-1-001158,32.2341,247.308,12.6093,0.295047,0,0
02-1-001160,29.5675,257.117,10.8768,0.187179,0,0
02-1-001161,28.7433,255.655,12.1918,0.32996,0,0
02-1-001162,27.6223,255.104,21.6257,0.324427,0,0
02-1-001166,31.8458,258.674,13.3456,0.523328,0,0
02-1-001167,34.4542,259.36,20.5135,0.462599,0,0
02-1-001170,34.3537,262.411,14.6992,0.261992,0,0
02-1-001171,33.7243,263.707,17.2198,0.699042,0,0
02-1-001173,32.8,263.934,10.6385,0.231955,0,0
02-1-001175,28.0458,259.236,10.7625,0.130843,0,0
02-1-001176,30.1187,261.727,20.0471,0.609789,0,0
02-1-001177,31.1405,263.249,11.7831,0.3979,0,0
02-1-001179,32.2351,262.93,24.318,0.277308,0,0
02-1-001180,29.6668,264.574,11.5867,0.160004,0,0
02-1-001181,29.4249,264.159,17.7259,0.400715,0,0
02-1-001182,30.6293,264.754,10.9871,0.225784,0,0
02-1-001183,33.4584,266.321,13.3043,0.224886,0,0
02-1-001184,34.1989,265.059,13.9663,0.344729,0,0
02-1-001185,34.0514,264.8,10.962,0.166911,0,0
02-1-001187,27.9301,266.698,28.4696,0.447593,0,0
02-1-001189,27.4103,263.923,15.5587,0.522822,0,0
02-1-001192,31.0024,267.703,12.7315,0.522276,0,0
02-1-001193,29.5464,267.594,11.0533,0.265383,0,0
02-1-001194,26.5503,269.849,25.2396,0.647368,0,0
02-1-001195,26.8199,268.815,14.5124,0.261,0,0
02-1-001201,25.773,268.666,19.1179,0.467344,0,0
02-1-001203,25.0389,268.113,13.2406,0.224426,0,0
02-1-001204,27.0902,267.712,12.3633,0.405677,0,0
02-1-001205,26.4777,266.661,19.0434,0.629317,0,0
02-1-001206,25.5477,266.535,13.8969,0.076541,0,0
02-1-001207,25.1748,266.289,13.9287,0.246615,0,0
02-1-001208,20.8495,268.487,11.4646,0.233633,0,0
02-1-001209,21.0618,268.646,11.4984,0.171966,0,0
02-1-001210,21.0318,268.006,24.5219,0.482308,0,0
02-1-001211,20.6659,268.036,17.7021,0.23876,0,0
02-1-001212,20.8062,267.177,14.9809,0.181367,0,0
02-1-001213,20.8585,268.777,12.7833,0.128648,0,0
02-1-001215,22.0154,268.379,10.1034,0.217339,0,0
02-1-001216,22.8023,268.536,18.8602,0.336134,0,0
02-1-001217,21.6359,266.718,10.9245,0.127905,0,0
02-1-001218,22.3904,265.83,19.6605,0.450775,0,0
02-1-001219,21.8911,266.359,15.078,0.205942,0,0
02-1-001220,25.1956,263.896,15.8093,0.240447,0,0
02-1-001221,25.4134,263.158,22.4067,0.424409,0,0
02-1-001222,24.8446,263.535,13.9796,0.252,0,0
02-1-001223,25.5415,264.836,10.4676,0.151068,0,0
02-1-001224,22.0496,264.053,15.9507,0.241746,0,0
02-1-001226,20.7428,262.734,23.1924,0.323584,0,0
02-1-001236,21.9195,259.839,11.7737,0.273539,0,0
02-1-001239,21.2231,259.702,17.9444,0.560333,0,0
02-1-001240,24.8343,262.227,17.7013,0.167526,0,0
02-1-001241,24.9382,260.955,16.3011,0.332719,0,0
02-1-001245,25.2558,259.169,11.6353,0.408487,0,0
02-1-001246,24.4398,261.554,26.6436,0.292809,0,0
02-1-001247,24.2466,261.792,25.6638,0.510043,0,0
02-1-001248,24.4351,260.086,24.1107,0.331085,0,0
02-1-001249,25.6736,258.648,13.7174,0.231666,0,0
02-1-001250,27.0347,256.337,19.9741,0.298248,0,0
02-1-001251,26.783,256.131,11.6712,0.341294,0,0
02-1-001252,25.6837,256.775,17.6376,0.326757,0,0
02-1-001253,24.8591,257.196,29.5393,0.660995,0,0
02-1-001254,24.3926,257.989,16.2346,0.263872,0,0
02-1-001255,22.9936,257.224,20.1538,0.493914,0,0
02-1-001256,23.3372,259.674,11.5029,0.128164,0,0
02-1-001257,21.8053,258.646,28.3571,0.395124,0,0
02-1-001259,23.604,256.833,12.0747,0.169573,0,0
02-1-001260,23.9228,256.956,12.2968,0.215517,0,0
02-1-001262,20.4079,260.617,16.8518,0.423901,0,0
02-1-001264,20.478,257.671,16.7015,0.554644,0,0
02-1-001265,20.3799,257.151,17.3652,0.217017,0,0
02-1-001266,20.0342,255.466,17.3456,0.273766,0,0
02-1-001268,26.7057,253.143,12.3006,0.384686,0,0
02-1-001269,26.0049,253.452,13.5406,0.30208,0,0
02-1-001270,25.5657,252.167,17.5357,0.459908,0,0
02-1-001271,27.1736,249.6,14.5062,0.278985,0,0
02-1-001272,25.9422,249.012,17.0137,0.503596,0,0
02-1-001273,26.8395,248.453,12.6544,0.241517,0,0
02-1-001275,20.0399,249.183,28.2645,0.323018,0,0
02-1-001276,20.3567,248.636,11.1045,0.349174,0,0
02-1-001277,19.5784,249.813,18.9831,0.301998,0,0
02-1-001278,21.8613,251.053,19.4703,0.713397,0,0
02-1-001279,24.6826,250.829,13.5221,0.405853,0,0
02-1-001280,24.4781,250.485,12.0831,0.220284,0,0
02-1-001281,23.7563,250.877,15.6548,0.445251,0,0
02-1-001282,23.555,251.445,13.2143,0.145754,0,0
02-1-001283,24.4,249.206,11.9675,0.352351,0,0
02-1-001285,27.7164,248.726,12.5942,0.219412,0,0
02-1-001286,26.714,247.527,20.0225,0.40257,0,0
02-1-001288,23.7471,248.613,14.3574,0.230453,0,0
02-1-001289,23.1982,245.274,11.8199,0.148388,0,0
02-1-001292,21.0044,247.006,11.5154,0.215293,0,0
02-1-001293,22.1954,246.673,13.6815,0.159273,0,0
02-1-001294,21.6152,247.168,12.6457,0.187146,0,0
02-1-001296,20.8423,247.731,10.3944,0.240821,0,0
02-1-001297,22.3918,245.604,22.3121,0.56944,0,0
02-1-001298,20.8369,245.248,27.4368,0.848196,0,0
02-1-001299,20.5332,244.581,13.9868,0.237775,0,0
02-1-001300,20.6224,244.125,20.7055,0.420502,0,0
02-1-001301,24.5559,243.83,28.8495,0.501991,0,0
02-1-001302,24.3868,243.118,13.4876,0.461262,0,0
02-1-001303,26.6712,243.744,17.5165,0.27569,0,0
02-1-001304,26.2798,243.469,18.4243,0.580456,0,0
02-1-001305,23.372,242.939,16.321,0.561891,0,0
02-1-001306,23.0667,242.626,23.3295,0.534931,0,0
02-1-001307,22.9834,241.755,16.4755,0.285091,0,0
02-1-001308,26.8972,240.582,13.7187,0.210989,0,0
02-1-001309,26.773,240.462,10.6488,0.128444,0,0
02-1-001310,26.1376,241.44,12.1555,0.225552,0,0
02-1-001311,25.7601,241.292,11.4178,0.160296,0,0
02-1-001312,26.3359,240.366,14.7015,0.440257,0,0
02-1-001313,26.0286,240.537,25.5917,0.612302,0,0
02-1-001314,25.6559,239.622,10.4779,0.111328,0,0
02-1-001315,25.1618,241.32,14.8767,0.239568,0,0
02-1-001317,25.0373,239.8,14.6174,0.442125,0,0
02-1-001318,24.5684,240.671,12.7551,0.0734899,0,0
02-1-001319,24.3866,241.05,11.4631,0.134376,0,0
02-1-001321,24.6774,238.333,20.23,0.410704,0,0
02-1-001322,22.2745,241.794,12.5087,0.348521,0,0
02-1-001323,22,241.926,25.3712,0.26149,0,0
02-1-001324,21.7249,241.441,25.125,0.489934,0,0
02-1-001325,21.1516,241.88,19.2856,0.416204,0,0
02-1-001326,22.3838,241.129,14.0301,0.267746,0,0
02-1-001327,21.1352,240.529,15.7917,0.267762,0,0
02-1-001328,21.2011,242.81,12.6148,0.421755,0,0
02-1-001329,22.187,242.697,11.2342,0.0783591,0,0
02-1-001330,21.3971,243.259,12.1782,0.136483,0,0
02-1-001335,20.4601,243.176,22.8069,0.439976,0,0
02-1-001336,19.6013,242.791,17.4199,0.297946,0,0
02-1-001337,26.7373,235.254,24.9916,0.709723,0,0
02-1-001338,25.9128,236.359,23.839,0.856213,0,0
02-1-001339,25.9815,235.335,18.9189,0.717215,0,0
02-1-001341,26.2617,233.139,16.2102,0.483552,0,0
02-1-001343,25.2096,229.875,21.3555,0.273481,0,0
02-1-001345,25.752,233.424,12.2819,0.236926,0,0
02-1-001346,23.7845,232.886,16.1157,0.220926,0,0
02-1-001347,24.0593,231.974,19.4385,0.25558,0,0
02-1-001349,22.3157,230.431,20.9316,0.598569,0,0
02-1-001350,21.8921,230.506,12.9878,0.196326,0,0
02-1-001351,21.4633,231.305,20.586,0.463294,0,0
02-1-001352,22.9073,235.566,17.5987,0.601661,0,0
02-1-001353,23.0969,236.5,17.5966,0.505053,0,0
02-1-001354,22.8703,237.788,19.4212,0.241294,0,0
02-1-001355,19.9256,236.671,24.1351,0.506424,0,0
02-1-001356,25.5215,229.483,16.7512,0.298247,0,0
02-1-001357,25.5633,229.179,15.6378,0.204454,0,0
02-1-001358,25.9231,228.281,16.6783,0.315385,0,0
02-1-001359,24.8798,229.329,25.8151,0.269069,0,0
02-1-001360,24.7058,229.719,10.7905,0.235012,0,0
02-1-001361,24.0596,230.813,11.6105,0.187113,0,0
02-1-001362,21.9181,224.808,15.5322,0.387723,0,0
02-1-001363,21.5316,224.965,11.991,0.372052,0,0
02-1-001364,23.3772,228.954,21.1509,0.406035,0,0
02-1-001366,23.5383,227.017,20.8866,0.347842,0,0
02-1-001370,23.1398,223.513,21.6592,0.138506,0,0
02-1-001372,27.3702,224.21,18.7676,0.252276,0,0
02-1-001373,25.9407,223.245,21.1613,0.641862,0,0
02-1-001377,23.5281,221.59,19.1178,0.241902,0,0
02-1-001379,22.9731,220.521,19.3977,0.346836,0,0
02-1-001384,25.6271,218.155,15.832,0.152155,0,0
02-1-001385,25.3504,217.903,14.7153,0.559029,0,0
02-1-001388,23.0892,220.223,14.7572,0.217487,0,0
02-1-001389,22.4191,219.326,16.2648,0.193661,0,0
02-1-001390,22.238,218.834,18.906,0.376355,0,0
02-1-001393,26.2583,211.882,26.3731,0.408312,0,0
02-1-001394,25.5142,212.453,28.7103,0.591427,0,0
02-1-001395,22.5687,213.065,18.3797,0.344478,0,0
02-1-001396,22.3532,212.354,21.5112,0.432778,0,0
02-1-001397,22.7113,211.834,17.6686,0.538917,0,0
02-1-001403,26.5843,207.171,13.7744,0.949843,0,0
02-1-001404,24.8511,207.349,16.9484,0.277455,0,0
02-1-001405,25.1124,206.998,24.8616,0.435838,0,0
02-1-001406,24.1613,208.104,18.5141,0.428385,0,0
02-1-001407,23.7277,206.795,29.2232,0.688451,0,0
02-1-001408,20.0615,208.08,21.537,0.693568,0,0
02-1-001410,20.2512,204.641,25.3153,0.73714,0,0
02-1-001411,20.7646,204.432,20.9395,0.160566,0,0
02-1-001412,21.36,204.739,24.8759,0.291492,0,0
02-1-001413,27.1563,204.612,24.6074,0.492131,0,0
02-1-001414,26.9464,203.616,26.2461,0.670648,0,0
02-1-001415,22.7718,204.624,28.1592,0.636881,0,0
02-1-001416,23.3866,202.075,21.7122,0.431545,0,0
02-1-001417,22.3905,201.636,20.1241,0.579111,0,0
02-1-001418,23.3763,202.71,19.1466,0.587018,0,0
02-1-001420,25.1549,198.57,16.7211,0.36136,0,0
02-1-001421,25.7841,196.614,26.101,0.533551,0,0
02-1-001425,24.0401,205.222,28.1992,0.66327,0,0
02-1-001426,19.8792,198.834,19.4407,0.275651,0,0
02-1-001427,20.7236,198.874,14.1529,0.307086,0,0
02-1-001428,19.6104,199.575,17.7259,0.609198,0,0
02-1-001429,20.2732,198.292,18.6137,0.251531,0,0
02-1-001431,23.6201,193.955,25.6391,0.514588,0,0
02-1-001432,23.7048,192.744,21.9863,0.604565,0,0
02-1-001433,22.2245,192.423,24.96,0.460996,0,0
02-1-001434,24.5361,193.243,27.4334,0.624045,0,0
02-1-001435,24.4067,193.799,14.4245,0.372556,0,0
02-1-001436,21.1151,191.047,20.2982,0.354611,0,0
02-1-001437,20.9189,189.412,15.4489,0.177939,0,0
02-1-001438,20.3568,194.082,18.6598,0.41582,0,0
02-1-001439,26.856,194.487,26.7571,0.983457,0,0
02-1-001440,26.9103,193.538,15.5397,0.457176,0,0
02-1-001442,24.7684,181.406,24.8541,0.48917,0,0
02-1-001443,22.0375,181.461,21.6675,0.381379,0,0
02-1-001445,24.1078,181.784,18.7146,0.268773,0,0
02-1-001446,23.1709,184.67,19.9457,0.114531,0,0
02-1-001447,24.2311,184.985,18.1791,0.327787,0,0
02-1-001448,20.1011,183.877,23.9282,0.400528,0,0
02-1-001449,20.6815,185.927,15.858,0.273139,0,0
02-1-001450,23.4338,183.293,16.8404,0.566473,0,0
02-1-001452,12.6729,183.565,27.6624,0.571135,0,0
02-1-001454,17.3075,185.96,18.2958,0.543955,0,0
02-1-001455,17.4546,186.833,12.085,0.119078,0,0
02-1-001456,19.1708,186.817,15.4354,0.182686,0,0
02-1-001457,19.6161,190.069,29.0612,0.629565,0,0
02-1-001458,18.8885,191.121,12.8274,0.362606,0,0
02-1-001459,19.0618,189.508,14.3053,0.450888,0,0
02-1-001460,19.5764,189.293,13.1726,0.285947,0,0
02-1-001461,13.4866,192.046,17.8969,0.362782,0,0
02-1-001462,13.288,191.22,28.4194,0.818397,0,0
02-1-001463,17.7927,193.804,15.0469,0.340621,0,0
02-1-001464,18.8117,194.195,17.1999,0.452727,0,0
02-1-001466,16.8388,197.278,27.9896,0.494068,0,0
02-1-001468,17.1895,195.596,14.3871,0.182358,0,0
02-1-001469,12.3311,195.329,22.6552,0.397895,0,0
02-1-001470,12.9736,194.642,16.1685,0.658549,0,0
02-1-001471,12.3196,193.967,18.9221,0.392931,0,0
02-1-001472,12.6497,196.315,14.5063,0.171353,0,0
02-1-001473,15.2759,196.86,21.3989,0.251454,0,0
02-1-001474,15.9571,195.645,25.2335,0.49141,0,0
02-1-001475,18.7726,199.819,23.6252,0.398051,0,0
02-1-001476,18.902,199.263,15.0418,0.432404,0,0
02-1-001477,18.8598,202.749,18.8283,0.911184,0,0
02-1-001478,19.2009,201.84,19.0323,0.353914,0,0
02-1-001480,17.3407,201.359,20.045,0.599324,0,0
02-1-001483,17.1973,203.908,16.5538,0.24485,0,0
02-1-001484,17.8003,203.878,11.8019,0.254785,0,0
02-1-001485,17.5205,205.251,16.5788,0.262461,0,0
02-1-001486,14.354,202.797,23.0722,0.931034,0,0
02-1-001487,13.0201,200.601,19.722,0.244679,0,0
02-1-001489,13.2118,202.675,13.4309,0.176492,0,0
02-1-001490,13.0328,203.48,18.1167,0.256804,0,0
02-1-001491,12.2854,203.513,18.5114,0.326224,0,0
02-1-001493,15.7936,205.51,23.9545,0.217767,0,0
02-1-001494,17.1561,207.238,19.7491,0.257424,0,0
02-1-001495,14.7801,205.117,19.4938,0.440131,0,0
02-1-001496,14.1148,205.597,24.6163,0.514383,0,0
02-1-001498,19.0353,207.221,18.0449,0.309532,0,0
02-1-001508,15.2738,217.125,19.9879,0.221447,0,0
02-1-001509,14.1292,214.273,10.2956,0.135472,0,0
02-1-001510,13.99,214.007,18.7104,0.300081,0,0
02-1-001511,14.0313,214.597,11.5667,0.0802525,0,0
02-1-001512,14.2761,210.666,16.7307,0.835874,0,0
02-1-001513,15.0206,210.491,26.2564,0.389833,0,0
02-1-001514,15.5183,212.363,17.3884,0.553218,0,0
02-1-001516,16.2495,217.765,29.9667,0.483912,0,0
02-1-001517,15.6994,217.719,11.8144,0.141667,0,0
02-1-001518,16.5769,216.855,11.4534,0.114224,0,0
02-1-001519,17.3083,219.483,26.7419,0.860878,0,0
02-1-001521,18.7904,219.112,15.4558,0.419363,0,0
02-1-001522,18.4766,219.549,13.8682,0.659364,0,0
02-1-001523,18.3011,218.58,15.7972,0.144377,0,0
02-1-001524,19.4878,217.963,13.9309,0.257841,0,0
02-1-001525,15.9748,215.615,20.0718,0.547604,0,0
02-1-001527,17.4632,218.03,15.5052,0.170771,0,0
02-1-001528,18.3202,220.252,15.6243,0.324308,0,0
02-1-001530,14.7536,219.765,17.5627,0.26668,0,0
02-1-001531,12.0368,221.967,19.4697,0.322098,0,0
02-1-001533,17.2456,221.655,12.0125,0.109319,0,0
02-1-001534,17.1088,222.804,14.1633,0.283523,0,0
02-1-001535,17.291,224.23,15.5459,0.107014,0,0
02-1-001536,16.9524,224.066,14.8979,0.0990134,0,0
02-1-001537,15.1594,224.145,18.0507,0.288689,0,0
02-1-001538,13.5189,228.22,24.683,0.201461,0,0
02-1-001539,16.035,228.359,18.7305,0.340657,0,0
02-1-001541,15.8522,224.548,29.263,0.422997,0,0
02-1-001543,12.8446,230.713,13.8403,0.294544,0,0
02-1-001544,13.6474,223.485,17.4399,0.252649,0,0
02-1-001545,12.2701,224.784,16.19,0.545971,0,0
02-1-001546,12.2491,225.993,10.8623,0.118046,0,0
02-1-001547,12.0181,226.194,13.8299,0.327907,0,0
02-1-001548,14.9132,231.82,20.3624,0.562579,0,0
02-1-001549,15.5051,230.915,17.2192,0.407989,0,0
02-1-001550,15.6523,232.688,14.3447,0.564028,0,0
02-1-001551,15.73,232.53,14.2714,0.224217,0,0
02-1-001552,11.8583,233.957,29.8392,0.85742,0,0
02-1-001553,11.8488,234.696,18.8152,0.425206,0,0
02-1-001554,17.6261,235.205,27.7426,0.999248,0,0
02-1-001555,17.2465,233.15,21.5012,0.367949,0,0
02-1-001556,17.8584,233.117,16.734,0.721444,0,0
02-1-001557,17.9142,231.82,12.4788,0.265901,0,0
02-1-001558,19.7096,232.976,17.3164,0.620732,0,0
02-1-001559,19.1898,233.159,21.8556,0.584198,0,0
02-1-001560,15.718,237.185,19.9768,0.714255,0,0
02-1-001561,12.9415,239.57,24.5027,0.792572,0,0
02-1-001562,12.6317,238.849,20.3677,0.944052,0,0
